Crop,Mandi,Price,Date
Potato,Bhusaval,2000,04-05-2024
Onion,Newasa(Ghodegaon),1400,04-05-2024
Onion,"Sangli(Phale, Bhajipura Market)",1375,04-05-2024
Onion,Karjat,1400,04-05-2024
Potato,Hingna,2000,04-05-2024
Onion,Jamkhed,1250,04-05-2024
Onion,Hingna,2000,04-05-2024
Onion,Ahmednagar,1650,04-05-2024
Potato,Nagpur,2025,04-05-2024
Onion,Khed(Chakan),1500,04-05-2024
Onion,Jalgaon,1075,04-05-2024
Onion,Akola,1200,04-05-2024
Onion,Sangamner,1961,04-05-2024
Onion,Sakri,1750,04-05-2024
Onion,Pune(Khadiki),1300,04-05-2024
Onion,Pune(Pimpri),1500,04-05-2024
Onion,Nasik,1600,04-05-2024
Onion,Pimpalgaon Baswant(Saykheda),1700,04-05-2024
Onion,Kopargaon,1750,04-05-2024
Potato,Pune(Manjri),2300,04-05-2024
Onion,Satara,1750,04-05-2024
Onion,Chandvad,2000,04-05-2024
Potato,Jalgaon,1800,04-05-2024
Onion,Karad,1300,04-05-2024
Onion,Kolhapur,1400,04-05-2024
Potato,Rahata,2600,05-05-2024
Onion,Vadgaonpeth,1700,05-05-2024
Potato,Khed(Chakan),2300,05-05-2024
Onion,Satara,2000,05-05-2024
Potato,Bhusaval,2000,05-05-2024
Onion,Bhusaval,1300,05-05-2024
Onion,Parner,1900,05-05-2024
Potato,Pune,2450,05-05-2024
Onion,Junnar(Narayangaon),1000,05-05-2024
Potato,Kamthi,2000,05-05-2024
Potato,Manchar,2000,05-05-2024
Onion,Rahata,1500,05-05-2024
Onion,Pune(Pimpri),1350,05-05-2024
Onion,Islampur,1550,05-05-2024
Onion,Pune(Moshi),1000,05-05-2024
Onion,Nagpur,1325,05-05-2024
Onion,Pune(Khadiki),1300,05-05-2024
Onion,Rahuri,1200,05-05-2024
Onion,Pen,2000,05-05-2024
Potato,Islampur,2600,05-05-2024
Potato,Nagpur,2025,05-05-2024
Onion,Junnar,1800,05-05-2024
Onion,Khed(Chakan),1700,05-05-2024
Onion,Pune,1500,05-05-2024
Potato,Pen,2400,05-05-2024
Potato,Pune(Moshi),1400,05-05-2024
Onion,Nagpur,1325,05-05-2024
Onion,Manchar,2250,05-05-2024
Potato,Ahmednagar,1950,05-05-2024
Onion,Mangal Wedha,1500,05-05-2024
Onion,Karad,1400,05-05-2024
Potato,Ramtek,1900,05-05-2024
Onion,Kamthi,2000,05-05-2024
Onion,Junnar(Otur),2200,05-05-2024
Onion,Om Chaitanya Multistate Agro Purpose CoOp Society,1550,05-05-2024
Onion,Ramtek,1200,05-05-2024
Potato,Junnar,2200,05-05-2024
Potato,Pune(Khadiki),1600,05-05-2024
Onion,Pathardi,1500,05-05-2024
Potato,Junnar(Narayangaon),2000,05-05-2024
Onion,Nagpur,1400,06-05-2024
Onion,Pimpalgaon Baswant(Saykheda),1590,06-05-2024
Potato,Pune(Moshi),2000,06-05-2024
Potato,Shrirampur,2250,06-05-2024
Onion,Karad,1800,06-05-2024
Onion,Pune(Khadiki),1200,06-05-2024
Onion,Nagpur,1375,06-05-2024
Onion,Nandgaon,1450,06-05-2024
Potato,Nagpur,2025,06-05-2024
Onion,Vashi New Mumbai,2000,06-05-2024
Onion,Mangal Wedha,1300,06-05-2024
Onion,Junnar(Narayangaon),1800,06-05-2024
Onion,Amrawati(Frui & Veg. Market),1300,06-05-2024
Onion,Yeola,1700,06-05-2024
Potato,Vashi New Mumbai,1900,06-05-2024
Onion,Dhule,1500,06-05-2024
Onion,Kurdwadi(Modnimb),1100,06-05-2024
Onion,Solapur,1400,06-05-2024
Potato,Amrawati(Frui & Veg. Market),1700,06-05-2024
Potato,Solapur,1800,06-05-2024
Potato,Akola,1900,06-05-2024
Onion,Sakri,1775,06-05-2024
Onion,Newasa(Ghodegaon),1300,06-05-2024
Potato,Pune(Khadiki),1700,06-05-2024
Onion,Jalgaon,1175,06-05-2024
Onion,Nampur,1900,06-05-2024
Onion,Kamthi,2000,06-05-2024
Potato,Pune,2450,06-05-2024
Onion,Pune(Manjri),1500,06-05-2024
Onion,Baramati,1500,06-05-2024
Onion,Ahmednagar,1650,06-05-2024
Potato,Pune(Manjri),2400,06-05-2024
Onion,Lasalgaon,1651,06-05-2024
Onion,Lasalgaon(Vinchur),1900,06-05-2024
Onion,Nasik,1500,06-05-2024
Onion,Kalvan,1400,06-05-2024
Onion,Manmad,1550,06-05-2024
Potato,Nasik,2250,06-05-2024
Onion,Shevgaon,1600,06-05-2024
Onion,Shevgaon,1500,06-05-2024
Onion,Sinner,1550,06-05-2024
Onion,Pune(Pimpri),1200,06-05-2024
Potato,Jalgaon,1800,06-05-2024
Onion,Lasalgaon(Niphad),1850,06-05-2024
Potato,Manchar,2000,06-05-2024
Onion,Devala,1750,06-05-2024
Onion,Kolhapur,1500,06-05-2024
Onion,Hingna,1600,06-05-2024
Onion,Pimpalgaon,1800,06-05-2024
Onion,Pune(Moshi),1250,06-05-2024
Potato,Hingna,2200,06-05-2024
Onion,Vai,1900,06-05-2024
Onion,Sangamner,1300,06-05-2024
Onion,Chandvad,1730,06-05-2024
Onion,Pune,1500,06-05-2024
Onion,Satana,1855,06-05-2024
Onion,Akola,1200,06-05-2024
Onion,Mankamneshwar Farmar Producer CoLtd Sanchalit Mank,1902.01,06-05-2024
Onion,Shrirampur,1000,06-05-2024
Onion,Lonand,1400,06-05-2024
Onion,Shevgaon,800,06-05-2024
Potato,Kalyan,2200,07-05-2024
Onion,Akola,1200,07-05-2024
Onion,Nagpur,1325,07-05-2024
Onion,Nampur,1550,07-05-2024
Potato,Khed(Chakan),2200,07-05-2024
Potato,Bhusaval,2000,07-05-2024
Onion,Karjat,1400,07-05-2024
Onion,Nandurbar,1470,07-05-2024
Onion,Kopargaon,1500,07-05-2024
Onion,Manchar,1930,07-05-2024
Onion,Chandvad,1650,07-05-2024
Onion,Pathardi,15,07-05-2024
Potato,Hingna,2000,07-05-2024
Onion,Akole,1650,07-05-2024
Onion,Pune,1300,07-05-2024
Onion,Nagpur,1400,07-05-2024
Onion,Nandgaon,1350,07-05-2024
Potato,Pune(Moshi),1850,07-05-2024
Onion,Hingna,2000,07-05-2024
Onion,Bhusaval,1300,07-05-2024
Onion,Rahata,1650,07-05-2024
Onion,Dhule,1500,07-05-2024
Onion,Pune(Moshi),1250,07-05-2024
Onion,Lasalgaon,1600,07-05-2024
Onion,Pune(Pimpri),1750,07-05-2024
Onion,Om Chaitanya Multistate Agro Purpose CoOp Society,1200,07-05-2024
Onion,Karad,2200,07-05-2024
Onion,Kamthi,2000,07-05-2024
Onion,Khed(Chakan),1600,07-05-2024
Onion,Sinner,1500,07-05-2024
Onion,Umrane,1601,07-05-2024
Potato,Chandrapur(Ganjwad),2400,07-05-2024
Potato,Pune,2450,07-05-2024
Potato,Akola,2000,07-05-2024
Onion,Ramtek,1500,07-05-2024
Onion,Amrawati(Frui & Veg. Market),1400,07-05-2024
Onion,Shivsiddha Govind Producer Company Limited Sanchal,1900,07-05-2024
Onion,Pimpalgaon,1500,07-05-2024
Onion,Pimpalgaon Baswant(Saykheda),1400,07-05-2024
Onion,Nasik,1400,07-05-2024
Onion,Lasalgaon(Vinchur),1800,07-05-2024
Potato,Jalgaon,2000,07-05-2024
Potato,Nagpur,2025,07-05-2024
Potato,Ramtek,2200,07-05-2024
Onion,Yawal,1440,07-05-2024
Onion,Jalgaon,1062,07-05-2024
Potato,Kamthi,2000,07-05-2024
Onion,Pune(Manjri),1600,07-05-2024
Onion,Sangamner,1150,07-05-2024
Onion,Jamkhed,1200,07-05-2024
Onion,Sakri,1550,07-05-2024
Onion,Kalyan,2000,07-05-2024
Onion,Junnar(Alephata),1600,07-05-2024
Onion,Chandrapur(Ganjwad),1500,07-05-2024
Potato,Nasik,2200,07-05-2024
Potato,Amrawati(Frui & Veg. Market),1700,07-05-2024
Onion,Devala,1650,07-05-2024
Potato,Rahata,2500,07-05-2024
Onion,Mankamneshwar Farmar Producer CoLtd Sanchalit Mank,1853.64,07-05-2024
Potato,Pune(Manjri),2400,07-05-2024
Onion,Manmad,1500,07-05-2024
Onion,Lasalgaon(Niphad),1600,07-05-2024
Onion,Kolhapur,1400,08-05-2024
Onion,Nagpur,1400,08-05-2024
Onion,Yeola,1500,08-05-2024
Onion,Solapur,1200,08-05-2024
Potato,Rahata,2300,08-05-2024
Onion,Vashi New Mumbai,1900,08-05-2024
Onion,Vadgaonpeth,1700,08-05-2024
Onion,Sakri,1350,08-05-2024
Onion,Phaltan,1300,08-05-2024
Onion,Bhusaval,1400,08-05-2024
Potato,Satara,2450,08-05-2024
Onion,Khed(Chakan),1500,08-05-2024
Onion,Baramati,1400,08-05-2024
Onion,Sinner,1400,08-05-2024
Potato,Ramtek,2200,08-05-2024
Onion,Umrane,1450,08-05-2024
Onion,Karad,2000,08-05-2024
Onion,Lasalgaon,1500,08-05-2024
Onion,Nandurbar,1350,08-05-2024
Onion,"Sangli(Phale, Bhajipura Market)",1400,08-05-2024
Potato,Kalyan,2100,08-05-2024
Onion,Manmad,1400,08-05-2024
Onion,Shrigonda,1200,08-05-2024
Onion,Shirpur,1075,08-05-2024
Onion,Sinner,1400,08-05-2024
Onion,Pune(Manjri),1300,08-05-2024
Onion,Lasalgaon(Niphad),1600,08-05-2024
Onion,Mankamneshwar Farmar Producer CoLtd Sanchalit Mank,1820,08-05-2024
Onion,Hingna,2000,08-05-2024
Onion,Pune(Khadiki),1300,08-05-2024
Potato,Kamthi,2500,08-05-2024
Potato,Amrawati(Frui & Veg. Market),1700,08-05-2024
Onion,Kalyan,1950,08-05-2024
Onion,Akluj,1300,08-05-2024
Onion,Kada,1200,08-05-2024
Potato,Nagpur,2025,08-05-2024
Onion,Junnar(Narayangaon),1500,08-05-2024
Potato,Vashi New Mumbai,1900,08-05-2024
Onion,Satana,1505,08-05-2024
Onion,Nagpur,1375,08-05-2024
Onion,Jalgaon,940,08-05-2024
Potato,Pune(Khadiki),1700,08-05-2024
Onion,Nasik,1350,08-05-2024
Potato,Pune(Manjri),2500,08-05-2024
Onion,Newasa(Ghodegaon),1100,08-05-2024
Potato,Nasik,2200,08-05-2024
Onion,Chandrapur(Ganjwad),1500,08-05-2024
Onion,Ramtek,1500,08-05-2024
Potato,Solapur,1800,08-05-2024
Onion,Mangal Wedha,1400,08-05-2024
Potato,Vai,2400,08-05-2024
Onion,Shree Rameshwar Krushi Market,1269.7,08-05-2024
Onion,Lasalgaon(Vinchur),1550,08-05-2024
Onion,Kamthi,2000,08-05-2024
Potato,Hingna,2000,08-05-2024
Onion,Kopargaon,1400,08-05-2024
Onion,Akola,1200,08-05-2024
Potato,Shrirampur,2300,08-05-2024
Potato,Akola,2000,08-05-2024
Potato,Junnar(Narayangaon),2500,08-05-2024
Potato,Bhusaval,2000,08-05-2024
Potato,Khed(Chakan),2200,08-05-2024
Onion,Dhule,1100,08-05-2024
Onion,Shrirampur,1300,08-05-2024
Onion,Satara,1250,08-05-2024
Onion,Karjat,1000,08-05-2024
Onion,Vai,1900,08-05-2024
Potato,Akluj,2600,08-05-2024
Onion,Devala,1580,08-05-2024
Onion,Nandgaon,1350,08-05-2024
Potato,Pen,2000,08-05-2024
Onion,Nampur,1500,08-05-2024
Onion,Sangamner,1100,08-05-2024
Potato,Manchar,1900,08-05-2024
Onion,Pimpalgaon,1450,08-05-2024
Onion,Amrawati(Frui & Veg. Market),1300,08-05-2024
Potato,Jalgaon,1900,08-05-2024
Onion,Satara,1250,09-05-2024
Onion,Kopargaon,1425,09-05-2024
Onion,Chandrapur(Ganjwad),1500,09-05-2024
Onion,Parner,1225,09-05-2024
Onion,Ahmednagar,1250,09-05-2024
Onion,Nagpur,1400,09-05-2024
Potato,Vashi New Mumbai,2000,09-05-2024
Onion,Satana,1535,09-05-2024
Onion,Akola,1200,09-05-2024
Potato,Khed(Chakan),2200,09-05-2024
Onion,Pen,2200,09-05-2024
Potato,Pune(Moshi),1650,09-05-2024
Onion,Ramtek,1200,09-05-2024
Onion,Islampur,1750,09-05-2024
Onion,Rahuri(Vambori),900,09-05-2024
Onion,Nasik,1400,09-05-2024
Onion,Solapur,1150,09-05-2024
Potato,Pen,2000,09-05-2024
Onion,Shevgaon,900,09-05-2024
Onion,"Sangli(Phale, Bhajipura Market)",1350,09-05-2024
Onion,Chandvad,1500,09-05-2024
Onion,Pimpalgaon Baswant(Saykheda),1500,09-05-2024
Potato,Rahata,2500,09-05-2024
Onion,Shrigonda,900,09-05-2024
Onion,Shevgaon,400,09-05-2024
Potato,Satara,2450,09-05-2024
Onion,Sangamner,1000,09-05-2024
Onion,Vadgaonpeth,1700,09-05-2024
Onion,Nagpur,1375,09-05-2024
Onion,Vai,1800,09-05-2024
Onion,Sakri,1200,09-05-2024
Onion,Bhusaval,1500,09-05-2024
Onion,Shrirampur,1200,09-05-2024
Onion,Jalgaon,950,09-05-2024
Onion,Lasalgaon,1500,09-05-2024
Potato,Kamthi,2500,09-05-2024
Onion,Pune,1200,09-05-2024
Potato,"Sangli(Phale, Bhajipura Market)",2200,09-05-2024
Onion,Kurdwadi(Modnimb),1100,09-05-2024
Onion,Yeola,1500,09-05-2024
Onion,Pimpalgaon,1500,09-05-2024
Potato,Nagpur,2025,09-05-2024
Onion,Khed(Chakan),1600,09-05-2024
Onion,Junnar(Otur),1500,09-05-2024
Potato,Nasik,2300,09-05-2024
Potato,Kalyan,2300,09-05-2024
Onion,Jamkhed,875,09-05-2024
Potato,Pune(Manjri),2400,09-05-2024
Potato,Akola,2100,09-05-2024
Potato,Solapur,1750,09-05-2024
Onion,Pune(Khadiki),1300,09-05-2024
Potato,Junnar(Otur),1800,09-05-2024
Potato,Pune(Khadiki),1700,09-05-2024
Onion,Devala,1600,09-05-2024
Onion,Pune(Moshi),950,09-05-2024
Potato,Pune,2500,09-05-2024
Potato,Ramtek,2200,09-05-2024
Onion,Dhule,1360,09-05-2024
Onion,Hingna,1800,09-05-2024
Potato,Akluj,2500,09-05-2024
Onion,Mangal Wedha,1000,09-05-2024
Potato,Chandrapur(Ganjwad),2400,09-05-2024
Onion,Pune(Manjri),1300,09-05-2024
Onion,Vashi New Mumbai,1700,09-05-2024
Onion,Pune(Pimpri),1700,09-05-2024
Potato,Jalgaon,1900,09-05-2024
Onion,Kolhapur,1400,09-05-2024
Onion,Shevgaon,1400,09-05-2024
Onion,Kamthi,2000,09-05-2024
Onion,Karad,2200,09-05-2024
Onion,Sinner,1450,09-05-2024
Onion,Kalyan,2100,09-05-2024
Onion,Manchar,1200,09-05-2024
Potato,Hingna,2200,09-05-2024
Onion,Manmad,1450,09-05-2024
Onion,Nandgaon,1450,09-05-2024
Onion,Lasalgaon(Vinchur),1700,09-05-2024
Onion,Junnar(Narayangaon),1000,09-05-2024
Onion,Lasalgaon(Niphad),1650,09-05-2024
Potato,Shrirampur,2400,09-05-2024
Onion,Pune(Moshi),850,10-05-2024
Onion,Lasalgaon(Niphad),1700,10-05-2024
Onion,Vai,1700,10-05-2024
Potato,Ahmednagar,2000,10-05-2024
Potato,Solapur,1400,10-05-2024
Onion,Pune,1200,10-05-2024
Onion,Kolhapur,1400,10-05-2024
Potato,Kalyan,2300,10-05-2024
Onion,"Sangli(Phale, Bhajipura Market)",1375,10-05-2024
Onion,Khed(Chakan),1500,10-05-2024
Onion,Rahata,1450,10-05-2024
Onion,Sangamner,1050,10-05-2024
Potato,Kamthi,2500,10-05-2024
Potato,Pune(Moshi),1750,10-05-2024
Onion,Mangal Wedha,1500,10-05-2024
Onion,Pimpalgaon,1450,10-05-2024
Potato,Hingna,2100,10-05-2024
Onion,Chandvad,1580,10-05-2024
Onion,Kopargaon,1550,10-05-2024
Onion,Pimpalgaon Baswant(Saykheda),1650,10-05-2024
Onion,Vashi New Mumbai,1700,10-05-2024
Onion,Pune(Pimpri),1500,10-05-2024
Onion,Kalyan,2050,10-05-2024
Onion,Pathardi,1000,10-05-2024
Onion,Shrirampur,1300,10-05-2024
Onion,Lasalgaon(Vinchur),1650,10-05-2024
Onion,Indapur,1250,10-05-2024
Potato,Pune,2500,10-05-2024
Potato,Amrawati(Frui & Veg. Market),1600,10-05-2024
Potato,Shrirampur,2400,10-05-2024
Onion,Mankamneshwar Farmar Producer CoLtd Sanchalit Mank,1851.61,10-05-2024
Onion,Hingna,2000,10-05-2024
Onion,Solapur,1100,10-05-2024
Potato,Khed(Chakan),2200,10-05-2024
Potato,Rahata,2600,10-05-2024
Potato,"Sangli(Phale, Bhajipura Market)",2100,10-05-2024
Potato,Vashi New Mumbai,1900,10-05-2024
Onion,Lasalgaon,1500,10-05-2024
Onion,Amrawati(Frui & Veg. Market),1450,10-05-2024
Onion,Pune(Khadiki),1300,10-05-2024
Onion,Junnar(Narayangaon),1500,10-05-2024
Onion,Pune(Manjri),1300,10-05-2024
Onion,Vadgaonpeth,1800,10-05-2024
Potato,Pune(Manjri),2400,10-05-2024
Onion,Junnar(Alephata),1550,10-05-2024
Onion,Nandgaon,1450,10-05-2024
Potato,Pune(Khadiki),1800,10-05-2024
Onion,Pune(Manjri),1500,11-05-2024
Onion,Vadgaonpeth,1700,11-05-2024
Onion,Chandvad,1500,11-05-2024
Onion,Pimpalgaon,1550,11-05-2024
Onion,Mankamneshwar Farmar Producer CoLtd Sanchalit Mank,1849.43,11-05-2024
Potato,Pen,2200,11-05-2024
Onion,Hingna,2100,11-05-2024
Potato,Nasik,2300,11-05-2024
Potato,Pune(Moshi),1650,11-05-2024
Onion,Nagpur,1375,11-05-2024
Potato,Rahata,2600,11-05-2024
Potato,Akluj,2700,11-05-2024
Potato,Vashi New Mumbai,1950,11-05-2024
Onion,Newasa(Ghodegaon),900,11-05-2024
Onion,Pune(Moshi),850,11-05-2024
Potato,Vai,2650,11-05-2024
Potato,Hingna,2500,11-05-2024
Onion,Karad,1800,11-05-2024
Onion,Lasalgaon,1500,11-05-2024
Potato,Pune(Khadiki),1600,11-05-2024
Onion,Mangal Wedha,1000,11-05-2024
Onion,Bhusaval,1400,11-05-2024
Onion,Akola,1200,11-05-2024
Onion,Kolhapur,1400,11-05-2024
Onion,Baramati,1200,11-05-2024
Potato,Junnar(Otur),900,11-05-2024
Onion,Yeola,1550,11-05-2024
Potato,Bhusaval,1800,11-05-2024
Onion,Nagpur,1400,11-05-2024
Onion,Pen,2000,11-05-2024
Potato,Akola,2100,11-05-2024
Onion,Solapur,1000,11-05-2024
Onion,Pimpalgaon Baswant(Saykheda),1400,11-05-2024
Potato,Ahmednagar,1750,11-05-2024
Potato,"Sangli(Phale, Bhajipura Market)",2200,11-05-2024
Onion,Shivsiddha Govind Producer Company Limited Sanchal,1850,11-05-2024
Potato,Chandrapur(Ganjwad),2400,11-05-2024
Onion,Jalgaon,900,11-05-2024
Potato,Pune(Manjri),2300,11-05-2024
Onion,Manmad,1460,11-05-2024
Onion,Pune(Pimpri),1350,11-05-2024
Onion,Vita,1650,11-05-2024
Potato,Solapur,1300,11-05-2024
Onion,Chandrapur(Ganjwad),1500,11-05-2024
Onion,Junnar(Narayangaon),1500,11-05-2024
Potato,Satara,2350,11-05-2024
Onion,Vashi New Mumbai,1700,11-05-2024
Onion,Ahmednagar,1300,11-05-2024
Potato,Jalgaon,1800,11-05-2024
Onion,Lasalgaon(Niphad),1650,11-05-2024
Onion,Nasik,1300,11-05-2024
Onion,Lasalgaon(Vinchur),1750,11-05-2024
Onion,Satara,1750,11-05-2024
Potato,Shrirampur,2800,11-05-2024
Onion,Vai,1500,11-05-2024
Onion,Pune(Khadiki),1350,11-05-2024
Onion,Rahuri,950,11-05-2024
Onion,Amrawati(Frui & Veg. Market),1300,11-05-2024
Onion,Rahuri(Vambori),900,11-05-2024
Onion,Dhule,1360,11-05-2024
Onion,"Sangli(Phale, Bhajipura Market)",1225,11-05-2024
Potato,Nagpur,2025,11-05-2024
Potato,Amrawati(Frui & Veg. Market),1700,11-05-2024
Onion,Rahata,1500,12-05-2024
Potato,Akluj,2600,12-05-2024
Onion,Bhusaval,1400,12-05-2024
Onion,Pune,1200,12-05-2024
Onion,Satara,1750,12-05-2024
Onion,Vai,1700,12-05-2024
Onion,Islampur,1550,12-05-2024
Onion,Pune(Moshi),950,12-05-2024
Potato,Amrawati(Frui & Veg. Market),2250,12-05-2024
Onion,Junnar(Alephata),1600,12-05-2024
Onion,Amrawati(Frui & Veg. Market),1000,12-05-2024
Onion,Vadgaonpeth,1700,12-05-2024
Potato,Pune,2350,12-05-2024
Potato,Pune(Khadiki),1600,12-05-2024
Potato,Junnar(Narayangaon),2700,12-05-2024
Onion,Pune(Pimpri),1600,12-05-2024
Onion,Junnar(Otur),1800,12-05-2024
Onion,Junnar(Narayangaon),1550,12-05-2024
Potato,Pune(Moshi),1600,12-05-2024
Potato,Junnar(Otur),1500,12-05-2024
Onion,Manchar,1785,12-05-2024
Potato,Kamthi,2500,12-05-2024
Onion,Rahuri,950,12-05-2024
Potato,Vai,2700,12-05-2024
Onion,Karad,2000,12-05-2024
Potato,Rahata,2500,12-05-2024
Onion,Pune(Khadiki),1350,12-05-2024
Onion,Pen,2400,12-05-2024
Onion,Kamthi,2000,12-05-2024
Onion,Bhusaval,1800,01-06-2024
Potato,Solapur,1800,01-06-2024
Onion,Chandvad,1880,01-06-2024
Onion,Pune(Pimpri),1500,01-06-2024
Onion,Lasalgaon(Niphad),2000,01-06-2024
Onion,Mangal Wedha,2210,01-06-2024
Potato,Khed(Chakan),2200,01-06-2024
Potato,"Sangli(Phale, Bhajipura Market)",2150,01-06-2024
Potato,Vita,2650,01-06-2024
Onion,Karad,3000,01-06-2024
Onion,Mankamneshwar Farmar Producer CoLtd Sanchalit Mank,1877.74,01-06-2024
Potato,Nasik,2250,01-06-2024
Onion,Nasik,1650,01-06-2024
Onion,Pimpalgaon,2000,01-06-2024
Onion,Shivsiddha Govind Producer Company Limited Sanchal,2100,01-06-2024
Onion,Solapur,1600,01-06-2024
Onion,Chandrapur(Ganjwad),1700,01-06-2024
Onion,Pimpalgaon Baswant(Saykheda),1825,01-06-2024
Onion,Shevgaon,1500,01-06-2024
Potato,Hingna,1800,01-06-2024
Onion,Manmad,1500,01-06-2024
Onion,Yawal,1630,01-06-2024
Onion,Yeola,1750,01-06-2024
Onion,Vita,2350,01-06-2024
Onion,Khed(Chakan),2000,01-06-2024
Potato,Bhusaval,2200,01-06-2024
Onion,Vashi New Mumbai,2100,01-06-2024
Onion,Lasalgaon,1950,01-06-2024
Onion,Karjat,1400,01-06-2024
Onion,Shirpur,1725,01-06-2024
Onion,Junnar(Narayangaon),1800,01-06-2024
Onion,Jalgaon,1750,01-06-2024
Onion,Ramtek,2200,01-06-2024
Onion,Satara,2250,01-06-2024
Potato,Pune(Khadiki),2200,01-06-2024
Potato,Vai,2700,01-06-2024
Onion,Pune(Khadiki),1450,01-06-2024
Onion,Shevgaon,1600,01-06-2024
Potato,Pune(Moshi),1800,01-06-2024
Onion,Lasalgaon(Vinchur),2000,01-06-2024
Onion,Rahuri(Vambori),1500,01-06-2024
Potato,Akola,2100,01-06-2024
Onion,Pune(Moshi),1200,01-06-2024
Potato,Ramtek,2200,01-06-2024
Onion,Baramati,1500,01-06-2024
Onion,Ahmednagar,1950,01-06-2024
Potato,Pune(Manjri),2200,01-06-2024
Potato,Amrawati(Frui & Veg. Market),2250,01-06-2024
Onion,Nagpur,1875,01-06-2024
Onion,Kolhapur,1600,01-06-2024
Potato,Akluj,2600,01-06-2024
Potato,Satara,2450,01-06-2024
Potato,Chandrapur(Ganjwad),2300,01-06-2024
Onion,Shevgaon,1000,01-06-2024
Onion,Newasa(Ghodegaon),1400,01-06-2024
Onion,Akola,1400,01-06-2024
Onion,Nagpur,1900,01-06-2024
Potato,Junnar(Narayangaon),2800,01-06-2024
Potato,Nagpur,2100,01-06-2024
Onion,"Sangli(Phale, Bhajipura Market)",1700,01-06-2024
Onion,Kopargaon,1750,01-06-2024
Onion,Pune(Manjri),2200,01-06-2024
Potato,Rahuri,2600,01-06-2024
Potato,Rahata,2600,01-06-2024
Potato,Vashi New Mumbai,2100,01-06-2024
Potato,Jalgaon,2000,01-06-2024
Onion,Jamkhed,1300,01-06-2024
Onion,Amrawati(Frui & Veg. Market),1300,01-06-2024
Potato,Shrirampur,2300,01-06-2024
Onion,Sakri,1800,01-06-2024
Onion,Kamthi,2000,02-06-2024
Onion,Pune(Khadiki),1500,02-06-2024
Potato,Bhusaval,2000,02-06-2024
Potato,Pune(Moshi),1700,02-06-2024
Potato,Islampur,2550,02-06-2024
Onion,Pune(Moshi),1300,02-06-2024
Potato,Ahmednagar,2350,02-06-2024
Potato,Junnar(Narayangaon),2400,02-06-2024
Onion,Rahata,1900,02-06-2024
Potato,Kamthi,2500,02-06-2024
Onion,Pen,2400,02-06-2024
Potato,Satara,2450,02-06-2024
Potato,Vai,2700,02-06-2024
Onion,Vai,1800,02-06-2024
Potato,Shrirampur,2400,02-06-2024
Onion,Junnar(Alephata),1400,02-06-2024
Onion,Pune(Manjri),2200,02-06-2024
Onion,Parner,1650,02-06-2024
Onion,Pune(Pimpri),1800,02-06-2024
Onion,Ramtek,1500,02-06-2024
Onion,Karad,2000,02-06-2024
Onion,Pathardi,1500,02-06-2024
Potato,Pune(Khadiki),2000,02-06-2024
Onion,Pune,1600,02-06-2024
Onion,Amrawati(Frui & Veg. Market),1350,02-06-2024
Onion,Junnar(Otur),2300,02-06-2024
Potato,Rahata,2600,02-06-2024
Potato,Pune(Manjri),2200,02-06-2024
Potato,Pune,2350,02-06-2024
Onion,Junnar(Narayangaon),1800,02-06-2024
Onion,Akluj,1200,02-06-2024
Potato,Pen,2800,02-06-2024
Potato,Junnar(Otur),1400,02-06-2024
Onion,Satara,2250,02-06-2024
Onion,Bhusaval,1600,02-06-2024
Onion,Mangal Wedha,1800,02-06-2024
Onion,Manchar,2280,02-06-2024
Potato,Akluj,2600,02-06-2024
Potato,Rahuri,2600,02-06-2024
Potato,Amrawati(Frui & Veg. Market),2150,02-06-2024
Onion,Islampur,1750,02-06-2024
Potato,Ramtek,2200,02-06-2024
Onion,Hingna,2000,03-06-2024
Onion,Jalgaon,1630,03-06-2024
Onion,Pen,2400,03-06-2024
Onion,Chandvad,1860,03-06-2024
Onion,Pune(Manjri),1600,03-06-2024
Potato,Junnar(Narayangaon),2300,03-06-2024
Potato,Satara,2450,03-06-2024
Potato,Akola,2100,03-06-2024
Potato,Vashi New Mumbai,2300,03-06-2024
Potato,Pune(Moshi),1950,03-06-2024
Onion,Lasalgaon,2000,03-06-2024
Potato,Akluj,2500,03-06-2024
Potato,Jalgaon,2000,03-06-2024
Onion,Junnar(Narayangaon),1500,03-06-2024
Potato,Pune(Khadiki),1900,03-06-2024
Onion,Devala,1975,03-06-2024
Onion,Sangamner,1400,03-06-2024
Onion,Ahmednagar,1850,03-06-2024
Onion,Akola,1400,03-06-2024
Potato,Pune(Manjri),2400,03-06-2024
Onion,Nagpur,1900,03-06-2024
Onion,Lonand,1500,03-06-2024
Onion,Rahuri(Vambori),1500,03-06-2024
Onion,Vita,2000,03-06-2024
Onion,"Sangli(Phale, Bhajipura Market)",1600,03-06-2024
Onion,Sakri,1825,03-06-2024
Onion,Shevgaon,1600,03-06-2024
Potato,Solapur,1700,03-06-2024
Onion,Vashi New Mumbai,2100,03-06-2024
Onion,Satara,2250,03-06-2024
Onion,Baramati,1550,03-06-2024
Onion,Shevgaon,1700,03-06-2024
Onion,Satana,1905,03-06-2024
Onion,Shrigonda,1000,03-06-2024
Onion,Dhule,1810,03-06-2024
Onion,Shree Rameshwar Krushi Market,1749.58,03-06-2024
Potato,Nasik,2350,03-06-2024
Onion,Sinner,2100,03-06-2024
Onion,Amrawati(Frui & Veg. Market),1300,03-06-2024
